datetime,open,high,low,close,volume,sma_10,sma_20,sma_50,ema_9,ema_11,ema_14,ema_16,ema_21,ema_50,rsi_14,atr,bbl_20_2.0,bbm_20_2.0,bbu_20_2.0,bbb_20_2.0,bbp_20_2.0,macd_12_26_9,macdh_12_26_9,macds_12_26_9,volume_sma,supert_10_3.0,supertd_10_3.0,supertl_10_3.0,superts_10_3.0,adx_14,dmp_14,dmn_14,stochk_14_3_3,stochd_14_3_3,cci_20_0.015,obv_obv,vwma_20,isa_9,isb_26,its_9,iks_26,ics_26,mfi_14,adosc_3_10,kcle_20_2.0,kcbe_20_2.0,kcue_20_2.0,dcl_20_20,dcm_20_20,dcu_20_20,vwap,regime,volatility_status,days_to_weekly_expiry,is_expiry_day_flag,week_expiry_type,is_expiry_day,expiry_type,week_expiry_date
2025-03-18 13:57:00+05:30,22792.85,22793.5,22786.25,22787.65,0.0,22782.48,22772.765,22759.564000000002,22783.066332144626,22781.068197051205,22778.1213444172,22776.29210320404,22772.35558862238,22755.245449627066,61.97336181227861,10.973741656208093,22746.269262608545,22772.765,22799.260737391454,0.23269670934956643,0.7808942393277678,10.887616481060832,1.4602665355502609,9.42734994551057,0.0,22760.15474962272,1,22760.15474962272,,26.46094700824346,29.82462164397219,15.500461065194054,86.10911213312419,86.82452652107274,103.37053406149775,0.0,,22739.45,22742.2,22782.175,22747.55,22837.1,,0.0,22752.128689191133,22773.072035265737,22794.01538134034,22737.1,22767.225,22797.35,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:00:00+05:30,22788.8,22798.3,22787.5,22790.05,0.0,22783.78,22774.9225,22759.984,22784.463065715703,22782.565164209336,22779.71183182824,22777.91067929768,22773.96417147489,22756.610333955417,63.087311942557385,10.961331537907464,22750.237292386606,22774.9225,22799.607707613395,0.2167753379919918,0.8064081987260715,10.877385052735917,1.1600280857802776,9.71735696695564,0.0,22761.610847194406,1,22761.610847194406,,27.165856884361162,30.853524836846194,14.409580956819124,78.2667020869261,84.29234811695648,115.44661219496145,0.0,,22737.925000000003,22742.050000000003,22783.199999999997,22748.025,22850.55,,0.0,22753.683099744358,22774.68898428805,22795.69486883174,22745.15,22771.725,22798.3,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:03:00+05:30,22791.0,22793.5,22787.6,22787.95,0.0,22785.55,22776.96,22760.299000000003,22785.160452572563,22783.462636841115,22780.810254251144,22779.091775850895,22775.23561043172,22757.83934046697,61.392635357682614,10.599807856628463,22755.211675928575,22776.96,22798.708324071424,0.19096775049369694,0.7526631469144216,10.577888804869872,0.688425470331385,9.889463334538487,0.0,22761.610847194406,1,22761.610847194406,,27.820416055041886,29.62684629027233,13.836682919453219,70.85602831756616,78.41061417920547,97.6143452772786,0.0,,22736.175000000003,22740.300000000003,22786.25,22748.025,22852.55,,0.0,22755.82280453061,22775.951938165377,22796.081071800145,22745.9,22772.1,22798.3,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:06:00+05:30,22788.75,22789.75,22782.7,22785.1,0.0,22786.030000000002,22778.445,22760.47,22785.14836205805,22783.73553070093,22781.38222035099,22779.798625750787,22776.132373119744,22758.908385938852,59.07338870232165,10.34625015258352,22758.837503986604,22778.445,22798.052496013395,0.1721583366502461,0.6697055043502809,9.995344578706863,0.08470499533470033,9.910639583372163,0.0,22761.610847194406,1,22761.610847194406,,27.69177758014228,28.184852032407647,16.546093711009075,67.58409785932866,72.23560942127362,62.73550213142322,0.0,,22734.3375,22739.575,22786.25,22754.175,22850.25,,0.0,22757.26825171817,22776.823182149627,22796.378112581082,22751.0,22774.65,22798.3,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:09:00+05:30,22786.45,22787.0,22778.15,22779.3,0.0,22785.475,22779.665,22760.668,22783.978689646443,22782.99627558411,22781.10459097086,22779.73996389775,22776.42033919977,22759.708057078504,54.55644629771836,10.239375141684594,22763.301225988023,22779.665,22796.02877401198,0.14367001456761994,0.4888473160368006,8.96235016130231,-0.7586315376558819,9.720981698958193,0.0,22761.610847194406,1,22761.610847194406,,26.939442390129912,26.444818813058223,18.698618131883027,55.759591992262706,64.73323938971916,17.588996763733494,0.0,,22733.550000000003,22739.575,22786.25,22761.725,22848.75,,0.0,22757.680799173584,22777.059069563948,22796.43733995431,22754.35,22776.324999999997,22798.3,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:12:00+05:30,22780.15,22782.55,22772.65,22774.35,0.0,22784.58,22780.322500000002,22760.841999999997,22782.052951717156,22781.555229653426,22780.20397884141,22779.105850498014,22776.232126545245,22760.282250918564,50.97412652865977,10.215134060135538,22766.05707063686,22780.322500000002,22794.587929363144,0.12524343641879673,0.2906652562650957,7.6560172113568115,-1.6519715900811054,9.307988801437917,0.0,22761.610847194406,1,22761.610847194406,,25.53912431449629,24.614175708229606,21.25004035325409,40.80419341286128,54.71596108815086,-44.422890397665086,0.0,,22730.487500000003,22739.575,22785.475,22761.725,22862.1,,0.0,22757.382627823717,22776.801062938808,22796.2194980539,22758.6,22778.449999999997,22798.3,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:15:00+05:30,22775.45,22780.95,22771.95,22776.5,0.0,22784.23,22780.614999999998,22760.953999999998,22780.942361373727,22780.712691377856,22779.71011499589,22778.799279851188,22776.256478677493,22760.91824107862,52.43503628819203,10.128338770125856,22766.92664363721,22780.614999999998,22794.303356362787,0.12017547693764115,0.34968976950423436,6.716798892037332,-2.072951927520469,8.789750819557801,0.0,22761.610847194406,1,22761.610847194406,,24.151715149056216,23.051886074291982,20.394940575921197,30.198040750692456,42.25394205193879,-54.314314314361994,0.0,,22730.487500000003,22739.575,22785.125,22767.699999999997,22859.75,,0.0,22757.489044221456,22776.77239027797,22796.05573633448,22765.6,22781.949999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:18:00+05:30,22777.7,22779.45,22771.2,22771.2,0.0,22783.48,22780.357500000002,22760.855,22778.993889098983,22779.12724281488,22778.57543299644,22777.90524692752,22775.79679879772,22761.32144731083,48.59109431351651,9.994171715116867,22766.173132727727,22780.357500000002,22794.541867272277,0.12453155989562732,0.17719744475665145,5.481607343943324,-2.6465147804915823,8.128122124434906,0.0,22761.610847194406,1,22761.610847194406,,22.765318803697117,21.69267917469718,19.728421682927006,17.098999217146602,29.367077793566764,-81.06205075542867,0.0,,22731.525,22739.575,22784.75,22771.725,22829.9,,0.0,22757.22342096227,22776.241686441972,22795.259951921675,22765.6,22781.949999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:21:00+05:30,22772.3,22783.0,22770.35,22781.75,0.0,22782.754999999997,22780.495000000003,22761.012000000002,22779.54511127919,22779.5643690124,22778.998708596915,22778.3575708184,22776.33799890702,22762.122567024133,55.572854591613634,10.183873735465767,22766.312620089888,22780.495000000003,22794.677379910117,0.12451336031209885,0.5442450423677594,5.292991659895051,-2.2681043716318845,7.561096031526936,0.0,22761.610847194406,1,22761.610847194406,,21.89901280991175,22.257911805740726,17.978003460298808,22.867229797773124,23.388089921870705,-28.491023774865326,0.0,,22732.3875,22739.575,22784.324999999997,22772.1,22822.9,,0.0,22757.149761823006,22776.76628773321,22796.382813643417,22765.6,22781.949999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:24:00+05:30,22783.35,22789.6,22778.7,22788.7,0.0,22782.254999999997,22781.54,22761.475,22781.376089023353,22781.086974177004,22780.292214117326,22779.574327192706,22777.4618171882,22763.164819297697,59.47715749457104,10.23502561150377,22768.198201024057,22781.54,22794.881798975945,0.11712815706000275,0.7683296312929727,5.63931280019824,-1.5374265850629563,7.176739385261197,0.0,22761.610847194406,1,22761.610847194406,,21.7982659536115,25.170799773283136,16.61042897946782,35.48002385212027,25.148750955679976,50.944546008530864,0.0,,22733.6625,22739.575,22784.324999999997,22774.65,22848.95,,0.0,22758.0783559351,22777.90283175862,22797.72730758214,22765.6,22781.949999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:27:00+05:30,22789.05,22795.5,22786.15,22792.75,0.0,22782.765,22782.6225,22761.932,22783.650871218684,22783.03081181417,22781.953252235016,22781.124406346506,22778.851651989273,22764.325022462494,61.595203849138414,10.171809496396254,22769.33150775284,22782.6225,22795.913492247164,0.11667657880178323,0.8809911183328205,6.169458277072408,-0.8058248865510311,6.975283163623439,0.0,22761.610847194406,1,22761.610847194406,,22.249636763034264,27.6612473904776,15.519827189905465,62.19439475253873,40.180549467477356,110.23183925807771,0.0,,22732.95,22739.575,22782.925,22776.324999999997,22852.0,,0.0,22759.59946489366,22779.316847781607,22799.034230669553,22767.0,22782.65,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:30:00+05:30,22793.8,22797.0,22788.1,22791.7,0.0,22782.93,22783.355,22762.334,22785.260696974947,22784.475676511807,22783.252818603683,22782.368593835152,22780.01968362661,22765.398550993377,60.70925344520167,10.080965960939482,22769.761843636818,22783.355,22796.94815636318,0.1193253264339871,0.8069559334506051,6.430746519330569,-0.43562931543429695,6.866375834764866,0.0,22763.367791053515,1,22763.367791053515,,22.800195467259304,26.979728928939174,14.541133690227973,74.0608228980372,57.245080500898716,108.3364958886834,0.0,,22733.8375,22739.575,22783.675,22778.449999999997,22821.85,,0.0,22760.961420618074,22780.49619561193,22800.030970605785,22767.0,22782.65,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:33:00+05:30,22791.5,22794.7,22786.15,22789.95,0.0,22783.129999999997,22784.34,22762.689,22786.19855757996,22785.38806375984,22784.145776123194,22783.260523972192,22780.922439660557,22766.361352915206,59.18140177152854,9.971611249443752,22771.88032103489,22784.34,22796.79967896511,0.10937054981721112,0.7251261856629398,6.422573529427609,-0.355041844269806,6.777615373697415,0.0,22763.367791053515,1,22763.367791053515,,22.990280857567743,25.327347436176918,15.047380196150424,75.55158020274796,70.60226595110794,77.70576798448661,0.0,,22739.275,22739.575,22783.675,22781.949999999997,22828.0,,0.0,22762.093666273497,22781.396557934604,22800.69944959571,22768.1,22783.199999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:36:00+05:30,22789.85,22793.9,22787.0,22792.1,0.0,22783.829999999998,22784.93,22763.256,22787.37884606397,22786.50671979987,22785.20633930677,22784.300462328403,22781.938581509596,22767.370711624415,60.49676019912335,9.752210445912159,22772.177337536286,22784.93,22797.682662463714,0.11193944825561397,0.781117767383853,6.514488440134301,-0.21050154685049183,6.7249899869847924,0.0,22763.367791053515,1,22763.367791053515,,23.166788719997008,24.04735412975895,14.286915801735098,74.77638640429663,74.79626316836057,79.70834369046143,0.0,,22747.9,22741.05,22783.675,22781.949999999997,22820.3,,0.0,22763.6371266284,22782.415933369404,22801.194740110408,22770.35,22784.324999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:39:00+05:30,22792.55,22793.8,22786.1,22791.1,0.0,22785.010000000002,22785.2425,22763.710999999996,22788.123076851178,22787.27226649989,22785.992160732534,22785.100407936825,22782.771437735995,22768.30127195287,59.53578902060007,9.605623985489913,22772.209761419283,22785.2425,22798.275238580718,0.1143963122685019,0.7247225310213997,6.43249028253922,-0.2339997635564579,6.666490046095678,0.0,22763.367791053515,1,22763.367791053515,,23.167751028328812,22.670447768303653,14.138124607687509,74.06082289803287,74.79626316835913,64.4286850123211,0.0,,22747.9,22741.05,22783.675,22781.949999999997,22857.65,,0.0,22764.78597171141,22783.242987334223,22801.700002957034,22770.35,22784.324999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:42:00+05:30,22793.05,22795.05,22788.3,22794.15,0.0,22786.989999999998,22785.785,22764.201,22789.328461480945,22788.418555416578,22787.079872634862,22786.16506582661,22783.80585248727,22769.31494756256,61.54231991190942,9.401650843669206,22772.228116142964,22785.785,22799.341883857036,0.11899422255617838,0.8085148507656531,6.538246822514338,-0.10259457886507217,6.640841401379411,0.0,22764.87796771021,1,22764.87796771021,,23.31391727052827,22.457525265178116,13.41308217563609,80.45435373852912,76.43052101361951,83.33076583375808,0.0,,22750.887499999997,22741.05,22783.675,22781.949999999997,22869.45,,0.0,22766.29683154842,22784.28175044525,22802.26666934208,22770.35,22784.324999999997,22798.3,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:45:00+05:30,22794.85,22802.95,22793.05,22796.45,0.0,22788.985,22786.6075,22764.892000000003,22790.752769184757,22789.757129513815,22788.329222950215,22787.375058082303,22784.955320442972,22770.379067265992,63.03107835211979,9.43724721197865,22772.566906176628,22786.6075,22800.64809382337,0.12323549105210795,0.850501557263893,6.7300703587061435,0.07138316586138593,6.6586871928447575,0.0,22770.91267093919,1,22770.91267093919,,24.26524681905524,26.75410581853443,12.408025823956182,81.20229320097961,78.57248994584718,128.09677686634038,0.0,,22752.9,22741.05,22786.65,22784.975,22862.4,,0.0,22767.28284759143,22785.440631355228,22803.598415119028,22770.35,22786.65,22802.95,,choppy,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:48:00+05:30,22796.6,22801.55,22795.5,22799.8,0.0,22791.845,22787.6625,22765.76,22792.562215347807,22791.43094126151,22789.858659890186,22788.836815954972,22786.304836766336,22771.53282933399,65.14738307654925,9.19530098255155,22773.000001068627,22787.6625,22802.32499893137,0.12868804715157928,0.913896023345371,7.070899962745898,0.32977021592091216,6.741129746824986,0.0,22772.331403845274,1,22772.331403845274,,25.148624256973143,25.49676842950704,11.82489757820971,86.56819638040764,82.74161443997211,133.02966596593592,0.0,,22753.0875,22741.05,22790.825,22784.975,22874.3,,0.0,22769.22733829701,22786.80819027378,22804.38904225055,22770.35,22786.65,22802.95,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:51:00+05:30,22800.15,22800.65,22793.75,22797.3,0.0,22793.4,22788.0775,22766.565,22793.50977227825,22792.409117717925,22790.850838571496,22789.832484666153,22787.304397060303,22772.54330661501,62.28199266832774,9.031350912369401,22772.828943513814,22788.0775,22803.326056486185,0.13382924896745158,0.8024056738864127,7.057921447816625,0.253433360793311,6.804488087023314,0.0,22772.331403845274,1,22772.331403845274,,25.600533490843603,24.1053636925868,12.563659124490227,84.35582822085695,84.04210593408139,102.68025670065589,0.0,,22754.3625,22741.05,22794.525,22785.525,22862.05,,0.0,22770.58663941158,22787.807410247704,22805.028181083828,22770.35,22786.65,22802.95,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:54:00+05:30,22797.5,22806.65,22794.6,22805.55,0.0,22795.085,22788.670000000002,22767.603,22795.9178178226,22794.59926476494,22792.810726761963,22791.68160411719,22788.96308823664,22773.837686747756,67.38070003995757,9.246968704343223,22771.76291864596,22788.670000000002,22805.577081354044,0.14838146635184957,0.9991991120916276,7.625440600531874,0.6567620108068475,6.968678589725027,0.0,22773.930187114667,1,22773.930187114667,,26.618866553895966,26.49634312287355,11.394224985039006,89.99194397966973,86.97198952697808,146.05386573765838,0.0,,22755.199999999997,22741.05,22796.375,22788.5,22864.3,,0.0,22771.6212451819,22789.497180700302,22807.373116218703,22770.35,22788.5,22806.65,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 14:57:00+05:30,22805.45,22813.35,22802.55,22804.55,0.0,22796.265,22789.515,22769.077999999998,22797.64425425808,22796.25772063745,22794.375963193703,22793.19553304458,22790.380080215127,22775.04209118902,66.21232857116311,9.357899511175797,22771.260682704855,22789.515,22807.769317295144,0.16019926088944478,0.9118203862929177,7.9034064255865815,0.7477822686892432,7.155624156897338,0.0,22780.6846684032,1,22780.6846684032,,28.11534128493629,29.426178680630997,10.454929719873315,86.3910974490205,86.91295654984906,168.5738775078962,0.0,,22757.6125,22742.4,22799.725,22791.85,22875.85,,0.0,22772.700174212197,22790.93078253837,22809.16139086454,22770.35,22791.85,22813.35,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:00:00+05:30,22805.6,22820.3,22805.6,22816.15,0.0,22798.71,22790.82,22770.506,22801.345403406467,22799.573100531212,22797.27916810121,22795.89605856875,22792.72280019557,22776.654166044354,72.22812690501955,9.814478117520382,22769.181252348822,22790.82,22812.458747651177,0.18989003161077359,1.0852926520593642,8.956474733815412,1.4406804615344582,7.515794272280954,0.0,22783.68620156288,1,22783.68620156288,,29.97418152022894,31.111281640678243,9.25651694702696,89.3987574607731,88.59393296315443,200.6434316353622,0.0,,22759.4125,22742.45,22803.199999999997,22795.324999999997,22871.3,,0.0,22773.838252858655,22793.33261277281,22812.826972686966,22770.35,22795.324999999997,22820.3,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:03:00+05:30,22814.65,22817.6,22810.7,22814.75,0.0,22801.190000000002,22792.16,22772.365,22804.026322725174,22802.10258377601,22799.608612354383,22798.114169325367,22794.725272905063,22778.148120317124,70.59447159563902,9.606301109125912,22768.203067810944,22792.16,22816.116932189056,0.21022081442966184,0.9714710510872483,9.567779251843604,1.641587983650119,7.9261912681934845,0.0,22785.742581406594,1,22785.742581406594,,31.700247453000685,29.515098343292625,8.781605694142643,85.96174308626108,87.25053266535156,168.21730796205648,0.0,,22759.4125,22742.45,22803.199999999997,22795.324999999997,22865.6,,0.0,22776.420324014976,22795.372363937306,22814.324403859635,22770.35,22795.324999999997,22820.3,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:06:00+05:30,22814.5,22825.7,22813.85,22825.15,0.0,22804.495000000003,22794.1625,22774.632,22808.25105818014,22805.943819813343,22803.01413070713,22801.294855287088,22797.49115718642,22779.99133128508,75.0999796038722,9.766565315617074,22766.493132914533,22794.1625,22821.831867085464,0.24277590444891878,1.059960405026399,10.767316646288236,2.2729003024758008,8.494416343812436,0.0,22790.653323265935,1,22790.653323265935,,33.77747074010966,32.8811455941413,8.020539574955594,92.32048554965478,89.22699536556297,179.8340257872312,0.0,,22759.4125,22742.45,22807.0,22798.025,22843.75,,0.0,22778.804102680217,22798.20832927661,22817.612555873005,22770.35,22798.025,22825.7,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:09:00+05:30,22824.95,22838.25,22823.75,22834.3,0.0,22808.815,22796.9125,22776.945,22813.460846544112,22810.669849844453,22807.18557994618,22805.177813488604,22800.83741562402,22782.12108299939,78.25655121284588,10.104667793072997,22765.079044722424,22796.9125,22828.745955277573,0.27927865475269165,1.0872359703651038,12.314335212915466,3.0559350952824236,9.258400117633043,0.0,22800.44049093934,1,22800.44049093934,,36.25154689557178,38.382304668213486,7.198445510407233,92.56515335584193,90.28246066391925,200.94868477794284,0.0,,22760.637499999997,22743.675,22815.65,22804.3,22864.1,,0.0,22781.327521472576,22801.645631250267,22821.963741027957,22770.35,22804.3,22838.25,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:12:00+05:30,22833.8,22845.95,22830.25,22842.95,0.0,22813.695,22800.3425,22779.726000000002,22819.35867723529,22816.04987487038,22811.95416928669,22809.621600137005,22804.66583238547,22784.506530724906,80.74201015504016,10.504334379282122,22764.448401948815,22800.3425,22836.236598051182,0.31485577947948273,1.093516794031786,14.076080982064013,3.854144691544775,10.221936290519238,0.0,22805.886441845403,1,22805.886441845403,,38.80598001670852,39.52059544191308,6.429949176059347,95.34142496435,93.40902128994888,198.7191712139579,0.0,,22764.8625,22747.55,22819.85,22808.15,22889.95,,0.0,22784.2058527609,22805.579380655003,22826.952908549105,22770.35,22808.15,22845.95,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:15:00+05:30,22842.1,22843.6,22833.95,22837.1,0.0,22817.76,22803.3725,22782.412,22822.906941788235,22819.55822905865,22815.306946715133,22812.854353062063,22807.6143930777,22786.569019716087,74.53657768360155,10.443310495047529,22765.846609272307,22803.3725,22840.898390727696,0.3291257968767101,0.9493897326080755,14.82928828288641,3.685881593893736,11.143406688992673,0.0,22806.887797660867,1,22806.887797660867,,41.17795362919263,36.912133128062706,6.005555770085093,90.87539878779585,92.92732570266257,159.282583057024,0.0,,22764.8625,22747.55,22819.85,22808.15,22890.65,,0.0,22787.4052953551,22808.581344402144,22829.75739344919,22770.35,22808.15,22845.95,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:18:00+05:30,22835.9,22854.05,22835.9,22850.55,0.0,22822.835,22807.34,22785.21,22828.435553430587,22824.723524215544,22820.00602048645,22817.28913505476,22811.517630070637,22789.078077766437,78.60743954971728,10.993788316829692,22767.548573789,22807.34,22847.131426211,0.3489352656732342,1.0429561605918924,16.32334769768204,4.143952806951491,12.179394890730547,0.0,22810.831517894778,1,22810.831517894778,,43.68450154392324,39.34886488523718,5.297358207673748,91.68321834756036,92.63334736656871,164.6470766434358,0.0,,22765.6125,22748.025,22824.324999999997,22812.199999999997,22896.6,,0.0,22789.96193389271,22812.57835922099,22835.194784549265,22770.35,22812.199999999997,22854.05,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:21:00+05:30,22850.1,22854.45,22848.05,22852.55,0.0,22828.359999999997,22810.879999999997,22787.703999999998,22833.25844274447,22829.36127017962,22824.345217754922,22821.437472107144,22815.24784551876,22791.56717275599,79.14144561979961,10.66566057991339,22768.323562180274,22810.879999999997,22853.43643781972,0.373124033967328,0.9895851501542912,17.46743017141125,4.230428224544562,13.23700194686669,0.0,22818.600866105302,1,22818.600866105302,,46.02256991322957,37.9302082958542,5.070307154602888,92.39664211862747,91.65175308466121,154.85045929700757,0.0,,22767.1375,22748.025,22828.5,22812.4,22898.5,,0.0,22794.70365447436,22816.385182152324,22838.066709830287,22778.7,22816.575,22854.45,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:24:00+05:30,22852.5,22857.45,22848.95,22850.25,0.0,22832.829999999998,22813.957499999997,22790.112999999998,22836.656754195577,22832.842725149683,22827.799188720932,22824.827181271008,22818.429859562508,22793.868460098893,76.76817551418165,10.510970538491005,22769.406683229674,22813.957499999997,22858.50831677032,0.39055755030947925,0.9073157646817728,17.98125626711044,3.7954034561949985,14.18585281091544,0.0,22821.265779494774,1,22821.265779494774,,48.274330618628674,37.77794037707959,4.777432128346804,93.5989231836095,92.55959454993241,135.15601064953285,0.0,,22770.2125,22748.025,22831.525,22813.9,22897.3,,0.0,22798.37473500061,22819.61040289972,22840.846070798834,22786.1,22821.775,22857.45,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-18 15:27:00+05:30,22849.4,22857.8,22845.0,22848.75,0.0,22837.25,22816.7575,22792.361999999997,22839.075403356463,22835.49393762474,22830.592630224808,22827.641630533242,22821.186235965917,22796.020677349916,75.18466637884268,10.674472642884453,22770.87103930731,22816.7575,22862.64396069269,0.40221719227800784,0.8486050080682762,18.059253849016386,3.0987208304807563,14.96053301853563,0.0,22821.265779494774,1,22821.265779494774,,49.55857384500222,34.5421991505635,7.01139239656389,90.60600983351482,92.20052504525059,112.35040299601148,0.0,,22773.9875,22748.025,22834.25,22814.074999999997,22895.9,,0.0,22800.734284048172,22822.38560262356,22844.036921198945,22786.1,22821.949999999997,22857.8,,trending,normal,1,0,weekly,False,,2025-03-20
2025-03-19 09:15:00+05:30,22874.95,22888.3,22830.7,22862.1,0.0,22841.844999999998,22820.277500000004,22794.666,22843.68032268517,22839.92828135395,22834.7936128615,22831.69555635286,22824.905669059925,22798.612023336194,79.28090167457903,14.02629602553546,22771.887227476484,22820.277500000004,22868.667772523524,0.42409889646188786,0.9321374712207582,18.97951686790111,3.2151870794923845,15.764329788408727,0.0,22821.265779494774,1,22821.265779494774,,51.58497858406046,39.942104172821836,4.954764508351876,82.32669442519273,88.84387581410567,124.97233943518816,0.0,,22773.6,22748.025,22851.074999999997,22829.324999999997,22903.4,,0.0,22795.60720937692,22826.16792618322,22856.72864298952,22786.1,22837.199999999997,22888.3,,trending,high,0,0,weekly,False,,2025-03-20
2025-03-19 09:18:00+05:30,22860.95,22885.7,22859.75,22859.75,0.0,22846.345,22823.767499999998,22796.917,22846.894258148135,22843.231901128293,22838.121131146636,22834.99607913488,22828.073335509023,22801.0095910485,76.8753044943173,14.877989166568694,22774.56828989557,22823.767499999998,22872.966710104425,0.43112260151114,0.8656816839500856,19.29676547964118,2.825948552985963,16.470816926655218,0.0,22822.997553251687,1,22822.997553251687,,53.46664012747168,34.965924780372184,4.337476121785644,75.89687457372254,82.94319294414335,130.58857331875362,0.0,,22776.4125,22748.025,22856.025,22829.324999999997,22899.6,,0.0,22796.773189436262,22829.366218927677,22861.95924841909,22786.1,22837.199999999997,22888.3,,trending,high,0,0,weekly,False,,2025-03-20
2025-03-19 09:21:00+05:30,22859.95,22859.95,22828.2,22829.9,0.0,22846.82,22825.657499999998,22798.406999999996,22843.49540651851,22841.009917606912,22837.024980327085,22834.396540413127,22828.239395917295,22802.142548262284,54.32636471735402,16.083132797528073,22778.61252922842,22825.657499999998,22872.702470771575,0.4122113088884992,0.5450898356447382,16.944219343771692,0.3787219336931784,16.565497410078514,0.0,22822.997553251687,1,22822.997553251687,,51.48627231490579,30.035434976671716,17.73787325619833,57.90508457122713,72.04288452338078,40.86409091478407,0.0,,22778.2375,22748.025,22858.25,22829.324999999997,22900.45,,0.0,22793.880504728044,22829.417055220278,22864.95360571251,22786.1,22837.199999999997,22888.3,,trending,high,0,0,weekly,False,,2025-03-20
2025-03-19 09:24:00+05:30,22828.45,22828.45,22807.95,22822.9,0.0,22845.68,22827.2475,22799.767000000003,22839.37632521481,22837.99159800576,22835.14164961681,22833.044006246877,22827.75399628845,22802.95656597749,50.579627034587624,16.502194740561833,22782.910230407724,22827.2475,22871.58476959228,0.3884591831956713,0.4509723981654802,14.34955534166511,-1.7727536547307245,16.122308996395834,0.0,22873.636731866132,-1,,22873.636731866132,48.133425703862926,27.181798111555295,24.81768340847226,40.78148141143413,58.19448018546125,-23.9701880671815,0.0,,22778.212499999998,22748.025,22848.125,22833.5,22907.9,,0.0,22792.463313801567,22828.79638329454,22865.12945278751,22788.3,22838.3,22888.3,,trending,high,0,0,weekly,False,,2025-03-20
2025-03-19 09:27:00+05:30,22823.0,22853.95,22822.55,22848.95,0.0,22846.28,22829.9875,22801.522,22841.291060171847,22839.817998338134,22836.982763001237,22834.915299629596,22829.680905716774,22804.760230056803,61.28141788801687,17.566323687664664,22787.433136241423,22829.9875,22872.541863758575,0.37279357913425115,0.7228032371436865,14.23123391162153,-1.5128600678194442,15.744093979440974,0.0,22873.636731866132,-1,,22873.636731866132,46.288635476470354,34.08010929192736,21.648977224323502,34.61359531545194,44.43338709937105,41.54539747760691,0.0,,22779.4875,22748.025,22848.125,22837.199999999997,22895.95,,0.0,22791.862045820464,22830.715775361725,22869.569504902985,22793.05,22840.675,22888.3,,trending,high,0,0,weekly,False,,2025-03-20
2025-03-19 09:30:00+05:30,22848.45,22855.75,22836.45,22852.0,0.0,22847.77,22832.765000000003,22803.148999999998,22843.43284813748,22841.848331948448,22838.98506126774,22836.925264379053,22831.709914287974,22806.612770054577,62.31049442407252,17.69015770997428,22792.120528052437,22832.765000000003,22873.40947194757,0.35601883475405416,0.7366250449115375,14.219657475983695,-1.2195492027658243,15.43920667874952,0.0,22873.636731866132,-1,,22873.636731866132,44.6530129967125,32.15108623544761,19.961900040019064,42.25613103895912,39.21706925528171,57.80522449846948,0.0,,22779.625,22748.025,22848.125,22837.199999999997,22882.95,,0.0,22793.91327955185,22832.742844374894,22871.57240919794,22793.75,22841.025,22888.3,,trending,high,0,0,weekly,False,,2025-03-20
