time,open,high,low,close,volume
2025-05-09 10:15:00,103039.73,103126.99,102921.06,103095.53,347.96372
2025-05-09 10:30:00,103095.53,103285.7,102971.28,103274.16,417.17662
2025-05-09 10:45:00,103274.16,103476.19,103229.58,103371.63,435.72032
2025-05-09 11:00:00,103371.63,103371.63,103101.2,103222.22,457.19477
2025-05-09 11:15:00,103222.22,103500.0,102685.3,103051.98,660.43195
2025-05-09 11:30:00,103051.98,103155.55,102855.97,103145.68,412.8045
2025-05-09 11:45:00,103145.68,103254.71,102926.23,102958.31,173.55165
2025-05-09 12:00:00,102958.31,103113.24,102808.02,102950.9,369.72746
2025-05-09 12:15:00,102950.9,103155.58,102884.98,103126.36,252.03538
2025-05-09 12:30:00,103126.36,103165.92,102946.62,102999.99,230.41477
2025-05-09 12:45:00,102999.99,103135.36,102885.8,102899.99,252.78691
2025-05-09 13:00:00,102899.99,103151.64,102899.99,103149.99,314.37312
2025-05-09 13:15:00,103149.99,103185.67,102920.94,103000.52,427.82432
2025-05-09 13:30:00,103000.52,103372.01,102826.63,103266.9,555.56268
2025-05-09 13:45:00,103266.9,103793.66,103228.19,103633.5,649.16434
2025-05-09 14:00:00,103633.5,103665.16,103286.32,103555.27,488.5563
2025-05-09 14:15:00,103555.27,103761.91,102628.7,102658.94,672.20782
2025-05-09 14:30:00,102658.94,103030.68,102411.99,102968.25,480.2583
2025-05-09 14:45:00,102968.25,103190.47,102620.24,103155.99,398.925
2025-05-09 15:00:00,103155.99,103313.0,103003.72,103106.87,209.25005
2025-05-09 15:15:00,103106.87,103158.61,102735.94,102878.99,217.9477
2025-05-09 15:30:00,102878.99,102916.0,102688.26,102841.26,199.69736
2025-05-09 15:45:00,102841.26,102936.51,102715.27,102895.99,122.49063
2025-05-09 16:00:00,102895.99,102928.0,102514.0,102821.64,290.05279
2025-05-09 16:15:00,102821.64,102929.51,102650.79,102750.62,189.69875
2025-05-09 16:30:00,102750.62,102904.77,102687.21,102729.3,161.36876
2025-05-09 16:45:00,102729.3,102764.98,102315.14,102480.83,252.43144
2025-05-09 17:00:00,102480.83,102888.0,102343.6,102780.34,217.04942
2025-05-09 17:15:00,102780.34,103050.0,102780.34,103031.4,224.04571
2025-05-09 17:30:00,103031.4,103205.99,102952.38,103126.0,131.48724
2025-05-09 17:45:00,103126.0,103227.82,103111.79,103199.99,105.50336
2025-05-09 18:00:00,103199.99,103246.11,103010.33,103107.71,107.51706
2025-05-09 18:15:00,103107.71,103216.69,102932.69,103178.93,90.55989
2025-05-09 18:30:00,103178.93,103350.0,103146.44,103317.12,116.65414
2025-05-09 18:45:00,103317.12,103370.54,103176.44,103176.46,84.65386
2025-05-09 19:00:00,103176.46,103285.68,103142.85,103142.85,73.36074
2025-05-09 19:15:00,103142.85,103142.86,102894.0,103000.0,127.95776
2025-05-09 19:30:00,103000.0,103104.73,102901.48,103089.52,74.86195
2025-05-09 19:45:00,103089.52,103206.92,103064.33,103189.17,102.69599
2025-05-09 20:00:00,103189.17,103408.0,103174.2,103311.68,111.19104
2025-05-09 20:15:00,103311.68,103353.46,103296.0,103318.08,65.27954
2025-05-09 20:30:00,103318.08,103318.08,103200.0,103225.98,81.72171
2025-05-09 20:45:00,103225.98,103238.11,103143.12,103183.94,92.43767
2025-05-09 21:00:00,103183.94,103215.46,103007.54,103007.55,86.85431
2025-05-09 21:15:00,103007.55,103076.88,102769.92,102923.07,150.52671
2025-05-09 21:30:00,102923.07,102991.78,102812.17,102812.17,72.52309
2025-05-09 21:45:00,102812.17,102985.0,102782.19,102984.99,66.68818
2025-05-09 22:00:00,102984.99,103070.41,102985.0,103018.64,80.53402
2025-05-09 22:15:00,103018.64,103047.62,102922.22,103047.61,73.51511
2025-05-09 22:30:00,103047.61,103067.43,102922.4,102949.71,43.20073
2025-05-09 22:45:00,102949.71,102956.0,102727.25,102784.66,143.66259
2025-05-09 23:00:00,102784.66,102870.0,102736.59,102870.0,59.42185
2025-05-09 23:15:00,102870.0,102968.26,102847.84,102934.19,91.58707
2025-05-09 23:30:00,102934.19,102980.0,102889.87,102930.16,55.50428
2025-05-09 23:45:00,102930.16,102972.0,102919.86,102971.99,43.18793
2025-05-10 00:00:00,102971.99,103095.24,102924.83,102999.99,198.82219
2025-05-10 00:15:00,102999.99,103100.0,102920.0,102936.51,205.79923
2025-05-10 00:30:00,102936.51,102986.84,102875.12,102875.43,105.45663
2025-05-10 00:45:00,102875.43,102946.09,102818.76,102865.7,96.53325
2025-05-10 01:00:00,102865.7,102981.34,102865.7,102957.63,79.59146
2025-05-10 01:15:00,102957.63,103085.88,102957.63,103064.19,124.99731
2025-05-10 01:30:00,103064.19,103119.99,103028.27,103028.27,76.21902
2025-05-10 01:45:00,103028.27,103075.11,102904.76,102987.5,140.96425
2025-05-10 02:00:00,102987.5,103052.01,102960.46,103052.01,122.21295
2025-05-10 02:15:00,103052.01,103079.99,102956.96,103009.37,66.19997
2025-05-10 02:30:00,103009.37,103228.01,103003.23,103185.24,94.94509
2025-05-10 02:45:00,103185.24,103265.82,103107.01,103147.96,84.00585
2025-05-10 03:00:00,103147.96,103169.94,103075.63,103105.3,66.44219
2025-05-10 03:15:00,103105.3,103105.31,102972.17,103023.33,144.53009
2025-05-10 03:30:00,103023.33,103180.0,103023.33,103180.0,80.62281
2025-05-10 03:45:00,103180.0,103233.48,103159.39,103226.24,101.55219
2025-05-10 04:00:00,103226.24,103226.25,103052.0,103120.15,148.85211
2025-05-10 04:15:00,103120.15,103200.0,103034.5,103126.99,65.33961
2025-05-10 04:30:00,103126.99,103179.13,103068.0,103142.85,39.26046
2025-05-10 04:45:00,103142.85,103184.68,103127.46,103152.48,38.09711
2025-05-10 05:00:00,103152.48,103200.0,103136.01,103148.5,72.95017
2025-05-10 05:15:00,103148.5,103300.96,103088.99,103182.15,162.88965
2025-05-10 05:30:00,103182.15,103238.1,103104.04,103234.85,50.77344
2025-05-10 05:45:00,103234.85,103361.0,103142.18,103361.0,112.5247
2025-05-10 06:00:00,103361.0,103495.57,103355.35,103389.87,225.07849
2025-05-10 06:15:00,103389.87,103715.92,103389.87,103715.91,275.83647
2025-05-10 06:30:00,103715.91,103872.81,103622.63,103640.87,229.22541
2025-05-10 06:45:00,103640.87,103947.36,103548.86,103930.71,236.02828
2025-05-10 07:00:00,103930.71,104100.0,103786.89,103797.95,358.97146
2025-05-10 07:15:00,103797.95,103874.69,103661.66,103730.15,188.82881
2025-05-10 07:30:00,103730.15,103815.59,103651.52,103651.52,87.38529
2025-05-10 07:45:00,103651.52,103874.69,103632.66,103759.71,180.68342
2025-05-10 08:00:00,103759.71,104079.37,103726.65,103802.85,385.51766
2025-05-10 08:15:00,103802.85,104000.0,103778.5,104000.0,127.53158
2025-05-10 08:30:00,104000.0,104000.0,103882.69,103888.88,111.8429
2025-05-10 08:45:00,103888.88,103913.3,103463.52,103634.92,222.56937
2025-05-10 09:00:00,103634.92,103666.67,103366.0,103471.35,239.38702
2025-05-10 09:15:00,103471.35,103634.93,103425.88,103589.5,94.34315
2025-05-10 09:30:00,103589.5,103911.78,103540.99,103744.88,143.5828
2025-05-10 09:45:00,103744.88,103875.63,103744.88,103761.91,70.92811
2025-05-10 10:00:00,103761.91,103888.88,103726.22,103817.92,95.60472
2025-05-10 10:15:00,103817.92,103883.2,103757.09,103761.91,71.88903
2025-05-10 10:30:00,103761.91,103850.0,103683.56,103729.49,149.85578
2025-05-10 10:45:00,103729.49,103800.3,103593.15,103593.15,312.04014
2025-05-10 11:00:00,103593.15,103654.31,103528.0,103620.0,98.72354
2025-05-10 11:15:00,103620.0,103633.08,103530.01,103557.16,275.97414
2025-05-10 11:30:00,103557.16,103559.38,103383.99,103463.26,251.75501
2025-05-10 11:45:00,103463.26,103507.71,103402.79,103434.94,224.72125
2025-05-10 12:00:00,103434.94,103659.98,103421.5,103605.56,239.2326
2025-05-10 12:15:00,103605.56,103787.83,103555.08,103733.93,163.24356
2025-05-10 12:30:00,103733.93,103825.4,103640.69,103652.07,136.30313
2025-05-10 12:45:00,103652.07,103729.43,103642.0,103695.98,112.92018
2025-05-10 13:00:00,103695.98,103800.0,103673.92,103680.01,102.52835
2025-05-10 13:15:00,103680.01,103680.01,103539.68,103602.71,105.86938
2025-05-10 13:30:00,103602.71,103651.82,103541.63,103591.86,79.28367
2025-05-10 13:45:00,103591.86,103718.01,103591.86,103628.86,97.05452
2025-05-10 14:00:00,103628.86,103666.67,103530.4,103549.51,105.42852
2025-05-10 14:15:00,103549.51,103561.47,103421.49,103495.02,78.92109
2025-05-10 14:30:00,103495.02,103543.69,103475.21,103543.69,52.55332
2025-05-10 14:45:00,103543.69,103615.47,103450.0,103520.41,126.57798
2025-05-10 15:00:00,103520.41,103529.89,103430.27,103487.79,55.75324
2025-05-10 15:15:00,103487.79,103493.2,103416.15,103476.19,74.71623
2025-05-10 15:30:00,103476.19,103497.36,103162.78,103317.47,166.33705
2025-05-10 15:45:00,103317.47,103400.0,103100.0,103138.77,236.82129
2025-05-10 16:00:00,103138.77,103265.63,103127.69,103253.19,163.91121
2025-05-10 16:15:00,103253.19,103500.0,103253.19,103318.32,215.60104
2025-05-10 16:30:00,103318.32,103493.71,103292.39,103371.39,86.3708
2025-05-10 16:45:00,103371.39,103457.78,103254.67,103435.22,122.73353
2025-05-10 17:00:00,103435.22,103500.0,103385.02,103390.75,140.55064
2025-05-10 17:15:00,103390.75,103523.81,103325.01,103423.59,112.12651
2025-05-10 17:30:00,103423.59,103619.68,103412.69,103430.94,209.13067
2025-05-10 17:45:00,103430.94,103464.19,103161.85,103176.88,399.21219
2025-05-10 18:00:00,103176.88,103317.47,103156.0,103314.29,138.75829
2025-05-10 18:15:00,103314.29,103314.3,103158.73,103242.45,99.29193
2025-05-10 18:30:00,103242.45,103248.53,103005.33,103147.81,165.13801
2025-05-10 18:45:00,103147.81,103314.84,103132.68,103252.88,157.08492
2025-05-10 19:00:00,103252.88,103265.26,103085.52,103085.53,96.26949
2025-05-10 19:15:00,103085.53,103238.08,103085.52,103224.41,91.874
2025-05-10 19:30:00,103224.41,103305.57,103210.0,103258.12,88.17477
2025-05-10 19:45:00,103258.12,103271.69,103149.99,103191.35,44.18487
2025-05-10 20:00:00,103191.35,103214.17,103068.87,103214.17,61.35291
2025-05-10 20:15:00,103214.17,103271.68,103191.69,103222.22,46.02691
2025-05-10 20:30:00,103222.22,103288.25,103222.22,103288.25,42.20705
2025-05-10 20:45:00,103288.25,103317.47,103166.0,103193.43,60.4267
2025-05-10 21:00:00,103193.43,103335.16,103166.0,103273.74,65.94711
2025-05-10 21:15:00,103273.74,103273.74,103216.0,103229.6,35.72428
2025-05-10 21:30:00,103229.6,103380.96,103228.98,103370.01,64.99985
2025-05-10 21:45:00,103370.01,103800.0,103349.61,103756.71,197.52024
2025-05-10 22:00:00,103756.71,103793.66,103570.83,103588.6,129.20589
2025-05-10 22:15:00,103588.6,103748.39,103544.02,103620.06,88.17109
2025-05-10 22:30:00,103620.06,103831.15,103620.06,103653.25,116.30425
2025-05-10 22:45:00,103653.25,103730.16,103585.12,103597.89,96.13999
2025-05-10 23:00:00,103597.89,103989.0,103571.42,103988.99,395.2635
2025-05-10 23:15:00,103988.99,104984.57,103988.99,104807.37,1879.66072
2025-05-10 23:30:00,104807.37,104841.27,104278.48,104384.91,325.04315
2025-05-10 23:45:00,104384.91,104809.53,104362.11,104809.53,318.94993
2025-05-11 00:00:00,104809.53,104972.0,104626.0,104636.0,418.20168
2025-05-11 00:15:00,104636.0,104663.47,103926.47,103926.47,421.03639
2025-05-11 00:30:00,103926.47,104415.44,103926.48,104414.84,310.65074
2025-05-11 00:45:00,104414.84,104599.63,104372.72,104428.58,302.47587
2025-05-11 01:00:00,104428.58,104536.76,104124.18,104492.06,227.28435
2025-05-11 01:15:00,104492.06,104499.55,104238.09,104389.45,143.70892
2025-05-11 01:30:00,104389.45,104500.0,104273.17,104410.22,142.63834
2025-05-11 01:45:00,104410.22,104410.22,103866.88,104135.32,204.28509
2025-05-11 02:00:00,104135.32,104148.92,103892.18,104021.72,183.74433
2025-05-11 02:15:00,104021.72,104268.97,104021.71,104142.85,99.73669
2025-05-11 02:30:00,104142.85,104280.13,104020.54,104055.62,121.95298
2025-05-11 02:45:00,104055.62,104126.31,103466.05,103781.06,686.60267
2025-05-11 03:00:00,103781.06,103870.16,103653.6,103857.14,222.44857
2025-05-11 03:15:00,103857.14,104000.0,103793.65,104000.0,144.38667
2025-05-11 03:30:00,104000.0,104053.37,103781.06,104045.43,92.80272
2025-05-11 03:45:00,104045.43,104195.12,104007.02,104007.03,133.6148
2025-05-11 04:00:00,104007.03,104400.0,103997.44,104334.37,211.23695
2025-05-11 04:15:00,104334.37,104365.08,104214.2,104234.58,68.83515
2025-05-11 04:30:00,104234.58,104287.03,104054.31,104166.49,208.4467
2025-05-11 05:00:00,104153.71,104201.61,104079.36,104119.99,37.88304
2025-05-11 05:15:00,104119.99,104120.0,103859.82,103869.5,189.74734
2025-05-11 05:30:00,103869.5,104020.91,103850.96,103984.13,77.82477
2025-05-11 05:45:00,103984.13,103999.0,103801.0,103840.0,110.06671
2025-05-11 06:00:00,103840.0,103903.65,103719.09,103810.72,357.87216
2025-05-11 06:15:00,103810.72,103974.98,103794.68,103952.39,110.08392
2025-05-11 06:30:00,103952.39,103988.39,103678.0,103765.79,288.06032
2025-05-11 06:45:00,103765.79,103870.89,103616.9,103864.52,162.01161
2025-05-11 07:00:00,103864.52,103882.26,103603.17,103708.92,387.63598
2025-05-11 07:15:00,103708.93,103806.95,103572.65,103669.06,163.5368
2025-05-11 07:30:00,103669.06,103699.68,103365.18,103410.8,189.16711
2025-05-11 07:45:00,103410.8,103581.09,103345.06,103385.47,358.74876
2025-05-11 08:00:00,103385.47,103800.0,103380.95,103799.99,198.93069
2025-05-11 08:15:00,103799.99,104028.0,103799.99,103851.53,134.16555
2025-05-11 08:30:00,103851.53,103966.73,103737.02,103953.07,177.18595
2025-05-11 08:45:00,103953.07,103953.07,103784.25,103825.39,63.29331
2025-05-11 09:00:00,103825.39,104250.0,103820.0,104250.0,210.71788
2025-05-11 09:15:00,104250.0,104313.33,104112.0,104301.57,121.50577
2025-05-11 09:30:00,104301.57,104317.18,104228.68,104260.77,56.23627
2025-05-11 09:45:00,104260.77,104469.23,104260.77,104347.94,228.00192
2025-05-11 10:00:00,104347.94,104404.98,104262.09,104275.28,102.82322
2025-05-11 10:15:00,104275.28,104492.07,104193.66,104492.07,128.94519
2025-05-11 10:30:00,104492.07,104510.0,104365.07,104366.3,154.04088
2025-05-11 10:45:00,104366.3,104668.36,104351.26,104644.0,285.06742
2025-05-11 11:00:00,104644.0,104777.0,104382.34,104415.59,274.30438
2025-05-11 11:15:00,104415.59,104538.0,104351.27,104526.07,101.09982
2025-05-11 11:30:00,104526.07,104538.63,104402.52,104512.46,119.86303
2025-05-11 11:45:00,104512.46,104682.54,104408.67,104652.01,116.47378
2025-05-11 12:00:00,104652.01,104888.0,104635.07,104843.33,481.97996
2025-05-11 12:15:00,104843.33,104843.34,104633.04,104668.16,195.75322
2025-05-11 12:30:00,104668.16,104790.89,104525.23,104570.39,128.82256
2025-05-11 12:45:00,104570.39,104794.48,104564.73,104601.9,125.15584
2025-05-11 13:00:00,104601.9,104666.67,104530.4,104598.09,137.10061
2025-05-11 13:15:00,104598.09,104598.1,104250.8,104329.94,170.47143
2025-05-11 13:30:00,104329.94,104515.3,104168.0,104320.0,407.14433
2025-05-11 13:45:00,104320.0,104421.9,103934.18,103959.99,385.61405
2025-05-11 14:00:00,103959.99,104055.49,103905.86,103949.99,197.62128
2025-05-11 14:15:00,103949.99,104047.62,103775.91,103907.63,672.09779
2025-05-11 14:30:00,103907.63,104281.3,103880.0,104242.25,370.91976
2025-05-11 14:45:00,104242.25,104290.97,104107.3,104160.0,250.52404
2025-05-11 15:00:00,104160.0,104559.77,104070.98,104497.69,299.62554
2025-05-11 15:15:00,104497.69,104682.54,104294.91,104352.22,179.35359
2025-05-11 15:30:00,104352.22,104439.96,104260.55,104277.43,69.56255
2025-05-11 15:45:00,104277.43,104377.18,103911.61,104150.0,428.76639
2025-05-11 16:00:00,104150.0,104176.0,103803.25,104038.28,262.51064
2025-05-11 16:15:00,104038.28,104089.08,103750.0,104084.78,257.51513
2025-05-11 16:30:00,104084.78,104128.0,103906.16,103952.38,110.21508
2025-05-11 16:45:00,103952.38,103984.13,103812.63,103984.13,69.85022
2025-05-11 17:00:00,103984.13,104044.9,103830.71,104039.44,156.67504
2025-05-11 17:15:00,104039.44,104148.93,103793.65,103920.64,106.39799
2025-05-11 17:30:00,103920.64,104015.88,103812.0,104015.87,98.76635
2025-05-11 17:45:00,104015.87,104094.75,103906.55,104036.7,84.1873
2025-05-11 18:00:00,104036.7,104111.12,103873.86,103921.41,87.23357
2025-05-11 18:15:00,103921.41,104047.62,103880.0,103920.63,66.80231
2025-05-11 18:30:00,103920.63,104614.67,103857.14,104488.58,319.822
2025-05-11 18:45:00,104488.58,104832.82,104488.58,104528.19,274.23095
2025-05-11 19:00:00,104528.19,104650.8,104428.57,104587.3,142.76873
2025-05-11 19:15:00,104587.3,104635.12,104459.9,104520.9,93.65822
2025-05-11 19:30:00,104520.9,104619.05,104450.0,104450.01,84.58008
2025-05-11 19:45:00,104450.01,104580.13,104354.67,104420.0,96.95878
2025-05-11 20:00:00,104420.0,104434.54,104162.78,104380.96,105.96611
2025-05-11 20:15:00,104380.96,104420.51,104250.0,104382.5,76.83644
2025-05-11 20:30:00,104382.5,104442.78,104286.38,104300.4,66.64083
2025-05-11 20:45:00,104300.4,104319.79,104240.0,104269.85,42.65354
2025-05-11 21:00:00,104269.85,104284.88,103984.12,104012.83,96.79929
2025-05-11 21:15:00,104012.83,104238.11,104012.82,104191.85,67.95491
2025-05-11 21:30:00,104191.85,104203.38,103952.38,104079.36,68.46917
2025-05-11 21:45:00,104079.36,104388.0,104028.83,104349.0,90.86041
2025-05-11 22:00:00,104349.0,104578.62,103801.45,104103.86,300.05106
2025-05-11 22:15:00,104103.86,104200.0,103857.14,103952.29,134.70051
2025-05-11 22:30:00,103952.29,104022.67,103569.77,103577.22,202.9198
2025-05-11 22:45:00,103577.22,103809.52,103570.87,103793.67,103.04559
2025-05-11 23:00:00,103793.67,103997.6,103761.9,103884.02,141.91908
2025-05-11 23:15:00,103884.02,104015.88,103814.36,103981.28,81.53001
2025-05-11 23:30:00,103981.28,104008.44,103774.59,104006.99,82.66308
2025-05-11 23:45:00,104006.99,104142.86,103920.0,104118.0,230.43022
2025-05-12 00:00:00,104118.0,104329.84,104074.15,104328.04,166.23753
2025-05-12 00:15:00,104328.04,104469.23,104282.51,104395.97,279.74739
2025-05-12 00:30:00,104395.97,104631.71,104337.98,104350.83,259.88806
2025-05-12 00:45:00,104350.83,104635.48,104311.67,104587.31,158.69805
2025-05-12 01:00:00,104587.31,105086.42,104526.32,104748.0,1076.07642
2025-05-12 01:15:00,104748.0,104784.23,104171.48,104280.01,277.07296
2025-05-12 01:30:00,104280.01,104295.01,103764.5,104021.7,363.3384
2025-05-12 01:45:00,104021.7,104095.24,103900.0,103984.14,178.00186
2025-05-12 02:00:00,103984.14,104200.0,103935.76,104009.48,192.78381
2025-05-12 02:15:00,104009.48,104204.08,103893.42,103957.59,168.59083
2025-05-12 02:30:00,103957.59,104121.78,103888.0,103908.53,148.81992
2025-05-12 02:45:00,103908.53,103999.98,103710.66,103885.72,202.16335
2025-05-12 03:00:00,103885.72,103899.98,103702.15,103885.52,178.32773
2025-05-12 03:15:00,103885.52,104047.62,103768.0,103868.04,139.12615
2025-05-12 03:30:00,103868.04,103965.0,103800.0,103942.86,72.01874
2025-05-12 03:45:00,103942.86,104100.13,103880.34,104100.13,185.43765
2025-05-12 04:00:00,104100.13,104120.0,103963.09,104056.0,69.33102
2025-05-12 04:15:00,104056.0,104164.77,103816.47,103888.89,136.65843
2025-05-12 04:30:00,103888.89,104000.96,103850.01,103979.49,129.13854
2025-05-12 04:45:00,103979.49,104117.64,103918.35,104072.7,115.86349
2025-05-12 05:00:00,104072.7,104072.71,103860.0,103920.23,107.95534
2025-05-12 05:15:00,103920.23,103954.2,103780.0,103806.21,145.26721
2025-05-12 05:30:00,103806.21,103965.03,103750.0,103965.02,126.0579
2025-05-12 05:45:00,103965.02,104000.0,103844.52,103940.0,79.87422
2025-05-12 06:00:00,103940.0,104000.0,103826.36,103939.34,83.79657
2025-05-12 06:15:00,103939.34,104220.19,103800.0,104201.45,104.25946
2025-05-12 06:30:00,104201.45,104368.87,104180.38,104345.33,172.83331
2025-05-12 06:45:00,104345.33,104411.58,104282.73,104384.8,141.93904
2025-05-12 07:00:00,104384.8,105819.45,104384.81,105600.0,2733.6271
2025-05-12 07:15:00,105600.0,105747.61,105235.74,105452.23,894.79787
2025-05-12 07:30:00,105452.23,105700.0,104665.59,104727.97,1125.79036
2025-05-12 07:45:00,104727.97,104752.03,104152.84,104467.99,789.39696
2025-05-12 08:00:00,104467.99,104528.92,104077.7,104296.96,366.87856
2025-05-12 08:15:00,104296.96,104435.1,104141.0,104291.98,207.63526
2025-05-12 08:30:00,104291.98,104533.36,104222.22,104524.99,246.51692
2025-05-12 08:45:00,104524.99,104736.45,104500.25,104614.04,250.99271
2025-05-12 09:00:00,104614.04,104682.68,104403.5,104412.65,272.3554
2025-05-12 09:15:00,104412.65,104539.69,104375.0,104517.94,245.26223
2025-05-12 09:30:00,104517.94,104539.54,104380.95,104518.91,204.8524
2025-05-12 09:45:00,104518.91,104530.39,104375.0,104459.34,167.72408
2025-05-12 10:00:00,104459.34,104535.0,104212.54,104275.49,376.68916
2025-05-12 10:15:00,104275.49,104338.68,104150.0,104332.2,219.19296
2025-05-12 10:30:00,104332.19,104539.69,104286.19,104388.0,145.73422
2025-05-12 10:45:00,104388.0,104527.63,104329.54,104527.62,140.31925
2025-05-12 11:00:00,104527.62,104628.0,104388.52,104482.1,217.03906
2025-05-12 11:15:00,104482.1,104507.94,104310.85,104378.74,221.68601
2025-05-12 11:30:00,104378.74,104380.96,104160.0,104164.34,171.19542
2025-05-12 11:45:00,104164.34,104259.21,103625.0,103762.9,741.52881
2025-05-12 12:00:00,103762.9,103952.39,103729.04,103945.04,442.03229
2025-05-12 12:15:00,103945.04,104031.75,103796.0,104000.04,303.20773
2025-05-12 12:30:00,104000.04,104145.41,103877.61,104117.41,370.91573
2025-05-12 12:45:00,104117.41,104117.42,103876.13,103881.15,434.97907
2025-05-12 13:00:00,103881.15,104224.79,103874.86,104209.08,221.81793
2025-05-12 13:15:00,104209.08,104371.09,104151.99,104159.07,270.47234
2025-05-12 13:30:00,104159.07,104435.0,103675.57,103801.89,497.40701
2025-05-12 13:45:00,103801.89,104629.96,103801.9,104319.99,491.53836
2025-05-12 14:00:00,104319.99,104400.0,103942.54,104000.01,569.28945
2025-05-12 14:15:00,104000.01,104247.02,102654.27,102953.74,1056.13048
2025-05-12 14:30:00,102953.74,103482.63,102544.25,103448.99,901.68634
2025-05-12 14:45:00,103448.99,103449.0,102730.51,102799.99,512.34908
2025-05-12 15:00:00,102799.99,103034.34,102433.41,102946.56,791.73726
2025-05-12 15:15:00,102946.56,103206.35,102771.73,102963.31,287.4457
2025-05-12 15:30:00,102963.31,102984.13,102511.12,102611.9,312.83507
2025-05-12 15:45:00,102611.9,102726.81,102388.0,102527.26,418.40064
2025-05-12 16:00:00,102527.26,102800.0,102421.83,102799.99,315.65025
2025-05-12 16:15:00,102799.99,103028.0,102799.99,102984.12,257.41142
2025-05-12 16:30:00,102984.12,103012.55,102752.45,102903.17,244.76151
2025-05-12 16:45:00,102903.17,103075.09,102840.01,102856.06,168.20309
2025-05-12 17:00:00,102856.06,103088.88,102814.03,103000.01,167.84206
2025-05-12 17:15:00,103000.01,103037.62,102684.79,102920.63,183.5356
2025-05-12 17:30:00,102920.63,102998.99,102772.11,102772.16,134.20291
2025-05-12 17:45:00,102772.15,102882.5,102529.52,102556.19,184.17217
2025-05-12 18:00:00,102556.19,102660.54,101800.0,101965.65,918.88058
2025-05-12 18:15:00,101965.65,102247.34,101626.08,101643.78,374.77131
2025-05-12 18:30:00,101643.78,101751.71,101075.5,101202.99,741.21082
2025-05-12 18:45:00,101202.99,101777.66,100718.37,101630.59,1073.33895
2025-05-12 19:00:00,101630.59,102031.75,101573.96,101859.35,475.67859
2025-05-12 19:15:00,101859.35,102122.02,101627.12,101670.42,374.41653
2025-05-12 19:30:00,101670.42,101883.46,101459.7,101556.96,197.05423
2025-05-12 19:45:00,101556.96,101933.11,101556.97,101860.0,243.51241
2025-05-12 20:00:00,101860.0,102008.0,101770.2,101838.05,117.39236
2025-05-12 20:15:00,101838.05,102282.45,101838.05,102249.99,262.25258
2025-05-12 20:30:00,102249.99,102659.91,102212.0,102530.13,206.11094
2025-05-12 20:45:00,102530.13,102881.39,102458.12,102678.51,201.25008
2025-05-12 21:00:00,102678.51,102743.43,102500.0,102517.56,113.38472
2025-05-12 21:15:00,102517.56,102627.75,102352.94,102354.13,137.28573
2025-05-12 21:30:00,102354.13,102619.05,102352.86,102533.74,92.74674
2025-05-12 21:45:00,102533.74,102628.07,102426.3,102510.1,135.82129
2025-05-12 22:00:00,102510.1,102626.11,102352.9,102547.35,136.62704
2025-05-12 22:15:00,102547.35,102789.36,102543.16,102747.07,79.90965
2025-05-12 22:30:00,102747.07,102899.0,102723.99,102810.83,141.67357
2025-05-12 22:45:00,102810.83,102941.06,102791.36,102856.38,91.06987
2025-05-12 23:00:00,102856.59,102992.66,102856.59,102916.42,107.77099
2025-05-12 23:15:00,102916.42,103127.92,102916.42,103100.02,129.04716
2025-05-12 23:30:00,103100.02,103102.77,102825.39,102868.54,113.0025
2025-05-12 23:45:00,102868.54,102952.39,102791.31,102791.32,72.02767
2025-05-13 00:00:00,102791.32,102791.32,102546.0,102584.04,235.77036
2025-05-13 00:15:00,102584.04,102646.88,102407.03,102529.57,147.27615
2025-05-13 00:30:00,102529.57,102550.0,102210.48,102246.65,163.55632
2025-05-13 00:45:00,102246.65,102432.61,102165.39,102260.01,202.6793
2025-05-13 01:00:00,102260.01,102634.9,102242.42,102544.0,263.14337
2025-05-13 01:15:00,102544.0,102714.29,102460.75,102478.39,168.02569
2025-05-13 01:30:00,102478.39,102539.69,102072.0,102249.99,181.07807
2025-05-13 01:45:00,102249.99,102500.0,102190.47,102400.48,103.86989
2025-05-13 02:00:00,102400.48,102701.82,102067.76,102095.46,255.47444
2025-05-13 02:15:00,102095.46,102285.72,101696.84,102285.71,355.48011
2025-05-13 02:30:00,102285.71,102300.0,101901.6,101919.11,168.16454
2025-05-13 02:45:00,101919.11,102090.16,101800.0,102067.99,145.54672
2025-05-13 03:00:00,102067.99,102166.99,101845.73,102041.25,156.79974
2025-05-13 03:15:00,102041.25,102058.05,101510.0,101602.31,237.45197
2025-05-13 03:30:00,101602.31,101855.02,101429.7,101842.29,421.62366
2025-05-13 03:45:00,101842.29,101842.29,101622.88,101719.4,146.40111
2025-05-13 04:00:00,101719.4,101937.12,101610.56,101900.0,172.10082
2025-05-13 04:15:00,101900.0,102382.59,101888.24,102373.75,266.06885
2025-05-13 04:30:00,102373.75,102666.6,102373.75,102562.52,412.22645
2025-05-13 04:45:00,102562.52,102767.24,102562.52,102745.71,281.8453
2025-05-13 05:00:00,102745.71,102745.72,102592.01,102665.48,296.20399
2025-05-13 05:15:00,102665.48,102684.88,102553.84,102560.0,239.93765
2025-05-13 05:30:00,102560.0,102578.0,102264.34,102284.33,187.34402
2025-05-13 05:45:00,102284.33,102486.7,102271.31,102477.15,277.50747
2025-05-13 06:00:00,102477.15,102688.77,102477.15,102635.06,310.85111
2025-05-13 06:15:00,102635.06,102666.93,102333.33,102365.0,243.77337
